sender,sequence,rssi
192.168.4.11, 53040, -72
192.168.4.11, 53120, -74
192.168.4.11, 53264, -72
192.168.4.11, 53296, -73
192.168.4.11, 53312, -74
192.168.4.11, 53328, -76
192.168.4.11, 53376, -75
192.168.4.11, 53392, -76
192.168.4.11, 53408, -75
192.168.4.11, 53488, -73
192.168.4.11, 53520, -73
192.168.4.11, 53536, -72
192.168.4.11, 53552, -71
192.168.4.11, 53584, -72
192.168.4.11, 53616, -68
192.168.4.11, 53632, -68
192.168.4.11, 53648, -71
192.168.4.11, 53664, -70
192.168.4.11, 53824, -71
192.168.4.11, 53840, -71
192.168.4.11, 53872, -65
192.168.4.11, 53888, -70
192.168.4.11, 53904, -67
192.168.4.11, 53920, -68
192.168.4.11, 53952, -70
192.168.4.11, 53984, -69
192.168.4.11, 54016, -69
192.168.4.11, 54064, -70
192.168.4.11, 54096, -70
192.168.4.11, 54112, -67
192.168.4.11, 54128, -70
192.168.4.11, 54176, -65
192.168.4.11, 54192, -64
192.168.4.11, 54208, -66
192.168.4.11, 54224, -64
192.168.4.11, 54240, -65
192.168.4.11, 54256, -64
192.168.4.11, 54288, -65
192.168.4.11, 54304, -65
192.168.4.11, 54352, -64
192.168.4.11, 54368, -63
192.168.4.11, 54400, -63
192.168.4.11, 54432, -65
192.168.4.11, 54480, -65
192.168.4.11, 54496, -65
192.168.4.11, 54512, -63
192.168.4.11, 54528, -64
192.168.4.11, 54544, -64
192.168.4.11, 54560, -63
192.168.4.11, 54592, -64
192.168.4.11, 54608, -65
192.168.4.11, 54656, -68
192.168.4.11, 54672, -67
192.168.4.11, 54688, -70
192.168.4.11, 54768, -68
192.168.4.11, 54816, -66
192.168.4.11, 54832, -66
192.168.4.11, 54864, -68
192.168.4.11, 54896, -67
192.168.4.11, 54912, -71
192.168.4.11, 54928, -67
192.168.4.11, 54960, -66
192.168.4.11, 55008, -70
192.168.4.11, 55104, -77
192.168.4.11, 55152, -82
192.168.4.11, 55184, -73
192.168.4.11, 55232, -71
192.168.4.11, 55248, -70
192.168.4.11, 55264, -78
192.168.4.11, 55280, -67
192.168.4.11, 55296, -68
192.168.4.11, 55328, -71
192.168.4.11, 55392, -71
192.168.4.11, 55408, -70
192.168.4.11, 55456, -75
192.168.4.11, 55488, -69
192.168.4.11, 55520, -68
192.168.4.11, 55552, -66
192.168.4.11, 55600, -65
192.168.4.11, 55728, -76
192.168.4.11, 55808, -73
192.168.4.11, 55840, -71
192.168.4.11, 55872, -73
192.168.4.11, 55936, -72
192.168.4.11, 55952, -73
192.168.4.11, 55984, -70
192.168.4.11, 56000, -71
192.168.4.11, 56032, -70
192.168.4.11, 56048, -72
192.168.4.11, 56064, -68
192.168.4.11, 56080, -71
192.168.4.11, 56096, -70
192.168.4.11, 56112, -70
192.168.4.11, 56160, -66
192.168.4.11, 56192, -68
192.168.4.11, 56256, -72
192.168.4.11, 56384, -71
192.168.4.11, 56448, -73
192.168.4.11, 56464, -82
192.168.4.11, 56480, -73
192.168.4.11, 56496, -79
192.168.4.11, 56512, -69
192.168.4.11, 56544, -66
192.168.4.11, 56560, -70
192.168.4.11, 56656, -71
192.168.4.11, 56720, -82
192.168.4.11, 56816, -76
192.168.4.11, 56912, -72
192.168.4.11, 56960, -77
192.168.4.11, 57008, -74
192.168.4.11, 57024, -75
192.168.4.11, 57120, -74
192.168.4.11, 57136, -76
192.168.4.11, 57152, -73
192.168.4.11, 57184, -70
192.168.4.11, 57200, -69
192.168.4.11, 57216, -74
192.168.4.11, 57248, -74
192.168.4.11, 57264, -70
192.168.4.11, 57296, -70
192.168.4.11, 57312, -72
192.168.4.11, 57328, -68
192.168.4.11, 57344, -72
192.168.4.11, 57360, -69
192.168.4.11, 57376, -69
192.168.4.11, 57392, -70
192.168.4.11, 57408, -75
192.168.4.11, 57424, -70
192.168.4.11, 57440, -73
192.168.4.11, 57456, -74
192.168.4.11, 57472, -76
192.168.4.11, 57488, -71
192.168.4.11, 57504, -70
192.168.4.11, 57552, -71
192.168.4.11, 57600, -72
192.168.4.11, 57616, -74
192.168.4.11, 57632, -70
192.168.4.11, 57664, -72
192.168.4.11, 57696, -70
192.168.4.11, 57728, -70
192.168.4.11, 57744, -70
192.168.4.11, 57760, -76
192.168.4.11, 57792, -74
192.168.4.11, 57808, -74
192.168.4.11, 57824, -75
192.168.4.11, 57840, -75
192.168.4.11, 57936, -80
192.168.4.11, 58016, -78
192.168.4.11, 58096, -80
192.168.4.11, 58128, -82
192.168.4.11, 58144, -79
192.168.4.11, 58176, -75
192.168.4.11, 58240, -73
192.168.4.11, 58288, -79
192.168.4.11, 58320, -85
192.168.4.11, 58368, -79
192.168.4.11, 58384, -77
192.168.4.11, 58544, -79
192.168.4.11, 58592, -80
192.168.4.11, 58608, -77
192.168.4.11, 58624, -77
192.168.4.11, 58832, -74
192.168.4.11, 58960, -79
192.168.4.11, 59056, -80
192.168.4.11, 59344, -78
192.168.4.11, 59872, -83
192.168.4.11, 59952, -83
192.168.4.11, 59968, -76
192.168.4.11, 60048, -84
192.168.4.11, 60208, -82
192.168.4.11, 60256, -89
192.168.4.11, 60288, -85
192.168.4.11, 60640, -85
192.168.4.11, 60656, -88
192.168.4.11, 60672, -82
192.168.4.11, 60720, -83
192.168.4.11, 60832, -80
192.168.4.11, 60864, -85
192.168.4.11, 60896, -82
192.168.4.11, 61024, -78
192.168.4.11, 61040, -78
192.168.4.11, 61072, -82
192.168.4.11, 61088, -82
192.168.4.11, 61120, -82
192.168.4.11, 61424, -87
192.168.4.11, 61488, -81
192.168.4.11, 61504, -82
192.168.4.11, 61584, -85
192.168.4.11, 61616, -82
192.168.4.11, 61648, -79
192.168.4.11, 61664, -79
192.168.4.11, 61680, -78
192.168.4.11, 61696, -80
192.168.4.11, 61712, -79
192.168.4.11, 61728, -82
192.168.4.11, 61776, -88
192.168.4.11, 62000, -84
192.168.4.11, 62048, -81
192.168.4.11, 62064, -79
192.168.4.11, 62128, -81
192.168.4.11, 62144, -81
192.168.4.11, 62160, -82
192.168.4.11, 62400, -83
192.168.4.11, 62480, -88
192.168.4.11, 62496, -81
192.168.4.11, 62544, -88
192.168.4.11, 62576, -86
192.168.4.11, 62592, -82
192.168.4.11, 62624, -76
192.168.4.11, 62640, -80
192.168.4.11, 62672, -79
192.168.4.11, 62688, -80
192.168.4.11, 62704, -80
192.168.4.11, 62800, -75
192.168.4.11, 62880, -79
192.168.4.11, 62912, -79
192.168.4.11, 62928, -79
192.168.4.11, 63120, -80
192.168.4.11, 63136, -81
192.168.4.11, 63184, -80
192.168.4.11, 63264, -79
192.168.4.11, 63312, -81
192.168.4.11, 63376, -76
192.168.4.11, 63616, -79
192.168.4.11, 63696, -81
192.168.4.11, 63808, -77
192.168.4.11, 63888, -78
192.168.4.11, 63904, -76
192.168.4.11, 64416, -91
192.168.4.11, 64640, -84
192.168.4.11, 64656, -82
192.168.4.11, 64688, -82
192.168.4.11, 64704, -78
192.168.4.11, 64720, -85
192.168.4.11, 64736, -82
192.168.4.11, 64784, -79
192.168.4.11, 64816, -80
192.168.4.11, 64976, -88
192.168.4.11, 65008, -85
192.168.4.11, 65024, -85
192.168.4.11, 65040, -88
192.168.4.11, 65104, -90
