sender, sequence, rssi
192.168.4.11, 47760, -69
192.168.4.11, 47776, -69
192.168.4.11, 47792, -69
192.168.4.11, 47840, -69
192.168.4.11, 47856, -69
192.168.4.11, 47872, -62
192.168.4.11, 47888, -65
192.168.4.11, 47904, -70
192.168.4.11, 47936, -68
192.168.4.11, 47968, -74
192.168.4.11, 47984, -72
192.168.4.11, 48032, -64
192.168.4.11, 48064, -70
192.168.4.11, 48080, -61
192.168.4.11, 48096, -63
192.168.4.11, 48112, -59
192.168.4.11, 48128, -58
192.168.4.11, 48144, -58
192.168.4.11, 48160, -58
192.168.4.11, 48192, -58
192.168.4.11, 48240, -57
192.168.4.11, 48256, -58
192.168.4.11, 48272, -58
192.168.4.11, 48320, -59
192.168.4.11, 48336, -58
192.168.4.11, 48352, -60
192.168.4.11, 48368, -59
192.168.4.11, 48400, -60
192.168.4.11, 48416, -62
192.168.4.11, 48432, -63
192.168.4.11, 48448, -62
192.168.4.11, 48464, -60
192.168.4.11, 48480, -59
192.168.4.11, 48496, -59
192.168.4.11, 48544, -59
192.168.4.11, 48560, -61
192.168.4.11, 48576, -62
192.168.4.11, 48592, -60
192.168.4.11, 48656, -57
192.168.4.11, 48704, -57
192.168.4.11, 48720, -59
192.168.4.11, 48752, -58
192.168.4.11, 48768, -57
192.168.4.11, 48800, -58
192.168.4.11, 48816, -60
192.168.4.11, 48832, -63
192.168.4.11, 48880, -63
192.168.4.11, 48896, -59
192.168.4.11, 48912, -59
192.168.4.11, 48928, -59
192.168.4.11, 48944, -57
192.168.4.11, 48960, -63
192.168.4.11, 48976, -56
192.168.4.11, 48992, -55
192.168.4.11, 49008, -57
192.168.4.11, 49040, -56
192.168.4.11, 49056, -55
192.168.4.11, 49072, -54
192.168.4.11, 49088, -52
192.168.4.11, 49104, -57
192.168.4.11, 49120, -61
192.168.4.11, 49136, -56
192.168.4.11, 49152, -60
192.168.4.11, 49168, -61
192.168.4.11, 49184, -61
192.168.4.11, 49200, -64
192.168.4.11, 49216, -65
192.168.4.11, 49232, -64
192.168.4.11, 49264, -58
192.168.4.11, 49312, -60
192.168.4.11, 49328, -59
192.168.4.11, 49344, -56
192.168.4.11, 49360, -54
192.168.4.11, 49376, -57
192.168.4.11, 49392, -57
192.168.4.11, 49408, -57
192.168.4.11, 49424, -48
192.168.4.11, 49440, -57
192.168.4.11, 49456, -57
192.168.4.11, 49472, -54
192.168.4.11, 49488, -53
192.168.4.11, 49504, -54
192.168.4.11, 49552, -58
192.168.4.11, 49568, -62
192.168.4.11, 49584, -63
192.168.4.11, 49600, -62
192.168.4.11, 49616, -63
192.168.4.11, 49632, -63
192.168.4.11, 49648, -64
192.168.4.11, 49664, -65
192.168.4.11, 49680, -60
192.168.4.11, 49696, -56
192.168.4.11, 49712, -58
192.168.4.11, 49728, -55
192.168.4.11, 49744, -56
192.168.4.11, 49792, -58
192.168.4.11, 49808, -60
192.168.4.11, 49824, -59
192.168.4.11, 49840, -57
192.168.4.11, 49856, -58
192.168.4.11, 49872, -65
192.168.4.11, 49888, -65
192.168.4.11, 49904, -66
192.168.4.11, 49920, -64
192.168.4.11, 49952, -64
192.168.4.11, 50000, -66
192.168.4.11, 50032, -63
192.168.4.11, 50048, -64
192.168.4.11, 50064, -64
192.168.4.11, 50080, -65
192.168.4.11, 50112, -59
192.168.4.11, 50144, -58
192.168.4.11, 50160, -57
192.168.4.11, 50176, -64
192.168.4.11, 50224, -65
192.168.4.11, 50256, -56
192.168.4.11, 50272, -53
192.168.4.11, 50288, -59
192.168.4.11, 50304, -57
192.168.4.11, 50320, -63
192.168.4.11, 50336, -64
192.168.4.11, 50352, -64
192.168.4.11, 50368, -64
192.168.4.11, 50384, -65
192.168.4.11, 50400, -63
192.168.4.11, 50416, -62
192.168.4.11, 50432, -59
192.168.4.11, 50464, -54
192.168.4.11, 50496, -55
192.168.4.11, 50528, -57
192.168.4.11, 50544, -52
192.168.4.11, 50560, -51
192.168.4.11, 50576, -51
192.168.4.11, 50592, -60
192.168.4.11, 50608, -58
192.168.4.11, 50624, -61
192.168.4.11, 50640, -65
192.168.4.11, 50672, -64
192.168.4.11, 50720, -65
192.168.4.11, 50736, -64
192.168.4.11, 50752, -67
192.168.4.11, 50768, -63
192.168.4.11, 50784, -63
192.168.4.11, 50816, -57
192.168.4.11, 50832, -55
192.168.4.11, 50864, -51
192.168.4.11, 50896, -51
192.168.4.11, 50912, -55
192.168.4.11, 50944, -45
192.168.4.11, 50976, -45
192.168.4.11, 50992, -43
192.168.4.11, 51008, -56
192.168.4.11, 51024, -73
192.168.4.11, 51056, -55
192.168.4.11, 51088, -55
192.168.4.11, 51104, -61
192.168.4.11, 51152, -82
192.168.4.11, 51216, -74
192.168.4.11, 51232, -66
192.168.4.11, 51280, -69
192.168.4.11, 51296, -67
192.168.4.11, 51312, -62
192.168.4.11, 51328, -58
192.168.4.11, 51344, -56
192.168.4.11, 51360, -58
192.168.4.11, 51376, -61
192.168.4.11, 51392, -70
192.168.4.11, 51408, -70
192.168.4.11, 51424, -68
192.168.4.11, 51440, -66
192.168.4.11, 51472, -64
192.168.4.11, 51488, -60
192.168.4.11, 51504, -66
192.168.4.11, 51520, -62
192.168.4.11, 51536, -62
192.168.4.11, 51552, -60
192.168.4.11, 51568, -58
192.168.4.11, 51616, -62
192.168.4.11, 51648, -64
192.168.4.11, 51696, -66
192.168.4.11, 51728, -72
192.168.4.11, 51776, -76
192.168.4.11, 51792, -67
192.168.4.11, 51824, -57
192.168.4.11, 51840, -58
192.168.4.11, 51856, -56
192.168.4.11, 51888, -58
192.168.4.11, 51904, -55
192.168.4.11, 51920, -57
192.168.4.11, 51936, -58
192.168.4.11, 51952, -60
192.168.4.11, 51968, -62
192.168.4.11, 51984, -61
192.168.4.11, 52000, -61
192.168.4.11, 52048, -60
192.168.4.11, 52064, -60
192.168.4.11, 52080, -59
192.168.4.11, 52096, -61
192.168.4.11, 52112, -59
192.168.4.11, 52144, -58
192.168.4.11, 52176, -60
192.168.4.11, 52192, -62
192.168.4.11, 52208, -62
192.168.4.11, 52224, -61
192.168.4.11, 52240, -62
192.168.4.11, 52256, -61
192.168.4.11, 52272, -62
192.168.4.11, 52288, -60
192.168.4.11, 52304, -59
192.168.4.11, 52336, -60
192.168.4.11, 52368, -58
192.168.4.11, 52384, -56
192.168.4.11, 52400, -56
192.168.4.11, 52464, -57
192.168.4.11, 52512, -58
192.168.4.11, 52544, -55
192.168.4.11, 52576, -57
192.168.4.11, 52592, -55
192.168.4.11, 52624, -59
192.168.4.11, 52656, -60
192.168.4.11, 52688, -58
192.168.4.11, 52704, -59
192.168.4.11, 52768, -59
192.168.4.11, 52784, -58
192.168.4.11, 52800, -57
192.168.4.11, 52816, -58
192.168.4.11, 52832, -57
192.168.4.11, 52848, -55
192.168.4.11, 52864, -58
192.168.4.11, 52880, -58
192.168.4.11, 52896, -60
192.168.4.11, 52960, -59
192.168.4.11, 53008, -65
192.168.4.11, 53024, -61
192.168.4.11, 53072, -62
192.168.4.11, 53088, -62
192.168.4.11, 53104, -61
192.168.4.11, 53120, -60
192.168.4.11, 53136, -60
192.168.4.11, 53152, -64
192.168.4.11, 53168, -59
192.168.4.11, 53184, -57
192.168.4.11, 53232, -57
192.168.4.11, 53248, -59
192.168.4.11, 53280, -66
192.168.4.11, 53296, -63
192.168.4.11, 53312, -62
192.168.4.11, 53344, -63
192.168.4.11, 53376, -68
192.168.4.11, 53392, -67
192.168.4.11, 53424, -80
192.168.4.11, 53440, -70
192.168.4.11, 53456, -65
192.168.4.11, 53488, -66
192.168.4.11, 53504, -63
192.168.4.11, 53520, -62
192.168.4.11, 53536, -60
192.168.4.11, 53552, -62
192.168.4.11, 53584, -64
192.168.4.11, 53616, -65
192.168.4.11, 53632, -70
192.168.4.11, 53648, -72
192.168.4.11, 53696, -63
192.168.4.11, 53728, -75
192.168.4.11, 53760, -74
192.168.4.11, 53776, -66
192.168.4.11, 53792, -68
192.168.4.11, 53808, -64
192.168.4.11, 53824, -65
192.168.4.11, 53840, -64
192.168.4.11, 53856, -63
192.168.4.11, 53872, -58
192.168.4.11, 53904, -57
192.168.4.11, 53920, -56
192.168.4.11, 53936, -56
192.168.4.11, 53952, -56
192.168.4.11, 53968, -62
192.168.4.11, 53984, -60
192.168.4.11, 54016, -61
192.168.4.11, 54032, -60
192.168.4.11, 54048, -61
192.168.4.11, 54064, -60
192.168.4.11, 54080, -60
192.168.4.11, 54096, -59
192.168.4.11, 54128, -58
192.168.4.11, 54144, -56
192.168.4.11, 54160, -55
192.168.4.11, 54176, -59
192.168.4.11, 54192, -59
192.168.4.11, 54208, -55
192.168.4.11, 54224, -57
192.168.4.11, 54240, -50
192.168.4.11, 54256, -56
192.168.4.11, 54272, -60
192.168.4.11, 54288, -59
192.168.4.11, 54320, -57
192.168.4.11, 54336, -54
192.168.4.11, 54352, -59
192.168.4.11, 54368, -59
192.168.4.11, 54400, -56
192.168.4.11, 54416, -49
192.168.4.11, 54448, -63
192.168.4.11, 54512, -61
192.168.4.11, 54560, -55
192.168.4.11, 54608, -54
192.168.4.11, 54656, -54
192.168.4.11, 54672, -58
192.168.4.11, 54688, -57
192.168.4.11, 54704, -58
192.168.4.11, 54720, -56
192.168.4.11, 54768, -55
192.168.4.11, 54784, -56
192.168.4.11, 54800, -55
192.168.4.11, 54816, -57
192.168.4.11, 54832, -59
192.168.4.11, 54864, -56
192.168.4.11, 54880, -62
192.168.4.11, 54912, -62
192.168.4.11, 54928, -69
192.168.4.11, 54944, -68
192.168.4.11, 54960, -66
192.168.4.11, 54976, -66
192.168.4.11, 54992, -62
192.168.4.11, 55008, -65
192.168.4.11, 55024, -60
192.168.4.11, 55040, -62
192.168.4.11, 55056, -65
192.168.4.11, 55072, -63
192.168.4.11, 55088, -63
192.168.4.11, 55104, -63
192.168.4.11, 55152, -68
192.168.4.11, 55168, -63
192.168.4.11, 55184, -63
192.168.4.11, 55200, -61
192.168.4.11, 55216, -64
192.168.4.11, 55264, -56
192.168.4.11, 55280, -56
192.168.4.11, 55296, -60
192.168.4.11, 55312, -61
192.168.4.11, 55328, -56
192.168.4.11, 55344, -57
192.168.4.11, 55360, -56
192.168.4.11, 55376, -47
192.168.4.11, 55392, -53
192.168.4.11, 55408, -55
192.168.4.11, 55424, -55
192.168.4.11, 55456, -58
192.168.4.11, 55472, -62
192.168.4.11, 55504, -64
192.168.4.11, 55552, -64
192.168.4.11, 55616, -62
192.168.4.11, 55664, -66
192.168.4.11, 55680, -67
192.168.4.11, 55696, -52
192.168.4.11, 55712, -45
192.168.4.11, 55728, -54
192.168.4.11, 55744, -60
192.168.4.11, 55760, -63
192.168.4.11, 55776, -66
192.168.4.11, 55792, -61
192.168.4.11, 55808, -57
192.168.4.11, 55824, -73
192.168.4.11, 55856, -70
192.168.4.11, 55872, -75
192.168.4.11, 55968, -69
192.168.4.11, 55984, -68
192.168.4.11, 56000, -78
192.168.4.11, 56064, -72
192.168.4.11, 56080, -66
192.168.4.11, 56096, -60
192.168.4.11, 56112, -72
192.168.4.11, 56144, -73
192.168.4.11, 56192, -67
192.168.4.11, 56224, -77
192.168.4.11, 56240, -68
192.168.4.11, 56256, -72
192.168.4.11, 56272, -74
192.168.4.11, 56288, -70
192.168.4.11, 56304, -67
192.168.4.11, 56320, -65
192.168.4.11, 56336, -70
192.168.4.11, 56352, -65
192.168.4.11, 56368, -61
192.168.4.11, 56384, -68
192.168.4.11, 56400, -61
192.168.4.11, 56432, -68
192.168.4.11, 56448, -78
192.168.4.11, 56464, -73
192.168.4.11, 56480, -70
192.168.4.11, 56496, -73
192.168.4.11, 56512, -69
192.168.4.11, 56528, -68
192.168.4.11, 56560, -67
192.168.4.11, 56576, -67
192.168.4.11, 56592, -57
192.168.4.11, 56608, -56
192.168.4.11, 56624, -57
192.168.4.11, 56640, -59
192.168.4.11, 56656, -53
192.168.4.11, 56672, -55
192.168.4.11, 56704, -56
192.168.4.11, 56720, -57
192.168.4.11, 56736, -59
192.168.4.11, 56752, -58
192.168.4.11, 56784, -65
192.168.4.11, 56864, -57
192.168.4.11, 56880, -60
192.168.4.11, 56896, -60
192.168.4.11, 56912, -58
192.168.4.11, 56928, -61
192.168.4.11, 56944, -56
192.168.4.11, 56960, -56
192.168.4.11, 56976, -56
192.168.4.11, 56992, -58
192.168.4.11, 57008, -57
192.168.4.11, 57056, -58
192.168.4.11, 57072, -61
192.168.4.11, 57088, -65
192.168.4.11, 57120, -71
192.168.4.11, 57136, -70
192.168.4.11, 57168, -65
192.168.4.11, 57184, -69
192.168.4.11, 57200, -65
192.168.4.11, 57216, -56
192.168.4.11, 57232, -61
192.168.4.11, 57248, -62
192.168.4.11, 57264, -61
192.168.4.11, 57280, -63
192.168.4.11, 57296, -63
192.168.4.11, 57312, -66
192.168.4.11, 57328, -66
192.168.4.11, 57344, -73
192.168.4.11, 57360, -64
192.168.4.11, 57376, -65
192.168.4.11, 57392, -63
192.168.4.11, 57408, -63
192.168.4.11, 57440, -64
192.168.4.11, 57456, -64
192.168.4.11, 57472, -62
192.168.4.11, 57488, -66
192.168.4.11, 57504, -64
192.168.4.11, 57520, -64
192.168.4.11, 57536, -68
192.168.4.11, 57552, -63
192.168.4.11, 57568, -64
192.168.4.11, 57584, -63
192.168.4.11, 57600, -63
192.168.4.11, 57616, -64
192.168.4.11, 57632, -66
192.168.4.11, 57648, -68
192.168.4.11, 57664, -63
192.168.4.11, 57680, -64
192.168.4.11, 57712, -63
192.168.4.11, 57728, -64
192.168.4.11, 57744, -63
192.168.4.11, 57760, -64
192.168.4.11, 57776, -65
192.168.4.11, 57792, -63
192.168.4.11, 57808, -62
192.168.4.11, 57824, -63
192.168.4.11, 57840, -64
192.168.4.11, 57856, -65
192.168.4.11, 57888, -66
192.168.4.11, 57904, -64
192.168.4.11, 57920, -64
192.168.4.11, 57952, -63
192.168.4.11, 57984, -64
192.168.4.11, 58016, -66
192.168.4.11, 58032, -66
192.168.4.11, 58048, -64
192.168.4.11, 58064, -64
192.168.4.11, 58080, -65
192.168.4.11, 58096, -64
192.168.4.11, 58112, -65
192.168.4.11, 58128, -63
192.168.4.11, 58144, -64
192.168.4.11, 58160, -64
192.168.4.11, 58176, -65
192.168.4.11, 58192, -63
192.168.4.11, 58208, -65
192.168.4.11, 58224, -64
192.168.4.11, 58240, -64
192.168.4.11, 58256, -64
192.168.4.11, 58288, -65
192.168.4.11, 58336, -65
192.168.4.11, 58352, -64
192.168.4.11, 58384, -64
192.168.4.11, 58400, -64
192.168.4.11, 58416, -64
192.168.4.11, 58432, -65
192.168.4.11, 58448, -65
192.168.4.11, 58480, -64
192.168.4.11, 58512, -65
192.168.4.11, 58528, -64
192.168.4.11, 58560, -65
192.168.4.11, 58576, -65
192.168.4.11, 58592, -63
192.168.4.11, 58608, -64
192.168.4.11, 58624, -65
192.168.4.11, 58640, -67
192.168.4.11, 58656, -67
192.168.4.11, 58672, -65
192.168.4.11, 58688, -65
192.168.4.11, 58704, -64
192.168.4.11, 58720, -64
192.168.4.11, 58736, -64
192.168.4.11, 58768, -66
192.168.4.11, 58784, -66
192.168.4.5, 42192, -61
192.168.4.5, 42288, -63
192.168.4.5, 42336, -59
192.168.4.5, 42368, -66
192.168.4.5, 42384, -60
192.168.4.5, 42400, -61
192.168.4.5, 42448, -57
192.168.4.5, 42464, -58
192.168.4.5, 42480, -57
192.168.4.5, 42496, -58
192.168.4.5, 42512, -60
192.168.4.5, 42528, -61
192.168.4.5, 42544, -60
192.168.4.5, 42560, -58
192.168.4.5, 42576, -54
192.168.4.5, 42592, -53
192.168.4.5, 42624, -56
192.168.4.5, 42640, -51
192.168.4.5, 42720, -57
192.168.4.5, 42800, -58
192.168.4.5, 42848, -60
192.168.4.5, 42864, -59
192.168.4.5, 42880, -57
192.168.4.5, 42912, -59
192.168.4.5, 42928, -59
192.168.4.5, 42944, -57
192.168.4.5, 42976, -59
192.168.4.5, 42992, -59
192.168.4.5, 43008, -59
192.168.4.5, 43024, -60
192.168.4.11, 58800, -66
192.168.4.11, 58816, -64
192.168.4.11, 58832, -65
192.168.4.11, 58848, -64
192.168.4.11, 58864, -64
192.168.4.11, 58896, -64
192.168.4.11, 58928, -65
192.168.4.11, 58944, -65
192.168.4.11, 58960, -64
192.168.4.11, 58992, -63
192.168.4.11, 59008, -63
192.168.4.11, 59024, -64
192.168.4.11, 59040, -63
192.168.4.11, 59056, -63
192.168.4.11, 59072, -64
192.168.4.11, 59088, -65
192.168.4.11, 59104, -65
192.168.4.11, 59120, -65
192.168.4.11, 59136, -64
192.168.4.11, 59152, -63
192.168.4.11, 59184, -66
192.168.4.11, 59200, -66
192.168.4.11, 59216, -67
192.168.4.11, 59232, -67
192.168.4.11, 59264, -64
192.168.4.11, 59280, -66
192.168.4.11, 59296, -64
192.168.4.11, 59312, -64
192.168.4.11, 59328, -64
192.168.4.11, 59344, -65
192.168.4.5, 43040, -62
192.168.4.5, 43088, -62
192.168.4.5, 43120, -62
192.168.4.5, 43136, -62
192.168.4.5, 43168, -58
192.168.4.5, 43184, -57
192.168.4.5, 43216, -59
192.168.4.5, 43232, -57
192.168.4.5, 43248, -56
192.168.4.5, 43264, -57
192.168.4.5, 43280, -56
192.168.4.5, 43296, -57
192.168.4.5, 43312, -56
192.168.4.5, 43328, -59
192.168.4.5, 43360, -56
192.168.4.5, 43392, -58
192.168.4.5, 43408, -57
192.168.4.5, 43424, -57
192.168.4.5, 43440, -58
192.168.4.5, 43472, -56
192.168.4.5, 43488, -57
192.168.4.5, 43504, -57
192.168.4.5, 43520, -58
192.168.4.5, 43552, -56
192.168.4.5, 43600, -56
192.168.4.5, 43632, -56
192.168.4.5, 43664, -57
192.168.4.5, 43680, -57
192.168.4.5, 43696, -59
192.168.4.5, 43712, -58
192.168.4.11, 59360, -65
192.168.4.11, 59376, -64
192.168.4.11, 59408, -64
192.168.4.11, 59440, -65
192.168.4.11, 59456, -64
192.168.4.11, 59472, -63
192.168.4.11, 59488, -64
192.168.4.11, 59504, -64
192.168.4.11, 59520, -65
192.168.4.11, 59536, -64
192.168.4.11, 59552, -64
192.168.4.11, 59568, -63
192.168.4.11, 59584, -66
192.168.4.11, 59600, -65
192.168.4.11, 59616, -64
192.168.4.11, 59648, -64
192.168.4.11, 59664, -64
192.168.4.11, 59680, -64
192.168.4.11, 59696, -64
192.168.4.11, 59712, -64
192.168.4.11, 59728, -64
192.168.4.11, 59744, -64
192.168.4.11, 59760, -64
192.168.4.11, 59776, -63
192.168.4.11, 59792, -68
192.168.4.11, 59808, -67
192.168.4.11, 59824, -67
192.168.4.11, 59840, -67
192.168.4.11, 59856, -67
192.168.4.11, 59872, -66
192.168.4.5, 43728, -59
192.168.4.5, 43744, -55
192.168.4.5, 43776, -56
192.168.4.5, 43856, -57
192.168.4.5, 43936, -58
192.168.4.5, 43968, -59
192.168.4.5, 44000, -60
192.168.4.5, 44080, -59
192.168.4.5, 44096, -59
192.168.4.5, 44192, -59
192.168.4.5, 44208, -59
192.168.4.5, 44224, -59
192.168.4.5, 44256, -59
192.168.4.5, 44272, -59
192.168.4.5, 44288, -59
192.168.4.5, 44320, -61
192.168.4.5, 44352, -58
192.168.4.5, 44384, -61
192.168.4.5, 44448, -59
192.168.4.5, 44512, -59
192.168.4.5, 44528, -60
192.168.4.5, 44544, -58
192.168.4.5, 44576, -59
192.168.4.5, 44592, -61
192.168.4.5, 44608, -60
192.168.4.5, 44672, -59
192.168.4.5, 44704, -60
192.168.4.5, 44720, -56
192.168.4.5, 44752, -59
192.168.4.5, 44800, -59
192.168.4.11, 59888, -68
192.168.4.11, 59920, -65
192.168.4.11, 59936, -64
192.168.4.11, 59952, -65
192.168.4.11, 59968, -65
192.168.4.11, 59984, -64
192.168.4.11, 60000, -65
192.168.4.11, 60016, -64
192.168.4.11, 60032, -64
192.168.4.11, 60048, -63
192.168.4.11, 60064, -64
192.168.4.11, 60080, -65
192.168.4.11, 60096, -64
192.168.4.11, 60112, -63
192.168.4.11, 60128, -65
192.168.4.11, 60144, -64
192.168.4.11, 60160, -64
192.168.4.11, 60192, -63
192.168.4.11, 60208, -63
192.168.4.11, 60224, -63
192.168.4.11, 4294967256, 1
192.168.4.5, 44848, -57
192.168.4.5, 44864, -57
192.168.4.5, 44896, -57
192.168.4.5, 44912, -57
192.168.4.5, 44928, -56
192.168.4.5, 44976, -56
192.168.4.5, 45040, -61
192.168.4.5, 45056, -60
192.168.4.5, 45072, -60
192.168.4.5, 45104, -60
192.168.4.5, 45136, -62
192.168.4.5, 45152, -60
192.168.4.5, 45168, -61
192.168.4.5, 45200, -61
192.168.4.5, 45216, -62
192.168.4.5, 45264, -60
192.168.4.5, 45280, -59
192.168.4.5, 45296, -61
192.168.4.5, 45312, -59
192.168.4.5, 45360, -61
192.168.4.5, 45376, -61
192.168.4.5, 45424, -62
192.168.4.5, 45440, -63
192.168.4.5, 45456, -63
192.168.4.5, 45472, -65
192.168.4.5, 45488, -64
192.168.4.5, 45504, -63
192.168.4.5, 45520, -63
192.168.4.5, 45552, -61
192.168.4.5, 45568, -59
192.168.4.5, 45584, -58
192.168.4.5, 45600, -59
192.168.4.5, 45616, -56
192.168.4.5, 45632, -61
192.168.4.5, 45696, -58
192.168.4.5, 45712, -57
192.168.4.5, 45728, -51
192.168.4.5, 45744, -62
192.168.4.5, 45760, -59
192.168.4.5, 45776, -56
