sender,sequence,rssi
192.168.4.11, 13376, -74
192.168.4.11, 13424, -72
192.168.4.11, 13440, -71
192.168.4.11, 13456, -71
192.168.4.11, 13472, -67
192.168.4.11, 13488, -64
192.168.4.11, 13504, -69
192.168.4.11, 13520, -72
192.168.4.11, 13536, -75
192.168.4.11, 13600, -68
192.168.4.11, 13632, -69
192.168.4.11, 13664, -65
192.168.4.11, 13680, -74
192.168.4.11, 13696, -65
192.168.4.11, 13712, -65
192.168.4.11, 13728, -70
192.168.4.11, 13760, -66
192.168.4.11, 13776, -65
192.168.4.11, 13792, -68
192.168.4.11, 13808, -68
192.168.4.11, 13888, -81
192.168.4.11, 13904, -74
192.168.4.11, 13920, -69
192.168.4.11, 13936, -67
192.168.4.11, 13952, -66
192.168.4.6, 13952, -64
192.168.4.6, 13968, -70
192.168.4.6, 13984, -67
192.168.4.6, 14000, -71
192.168.4.6, 14016, -74
192.168.4.6, 14032, -68
192.168.4.6, 14080, -63
192.168.4.6, 14096, -67
192.168.4.6, 14112, -68
192.168.4.6, 14128, -70
192.168.4.6, 14144, -71
192.168.4.6, 14160, -70
192.168.4.6, 14208, -65
192.168.4.6, 14256, -65
192.168.4.6, 14288, -66
192.168.4.6, 14336, -66
192.168.4.6, 14352, -65
192.168.4.6, 14384, -66
192.168.4.6, 14416, -66
192.168.4.6, 14432, -66
192.168.4.6, 14464, -66
192.168.4.6, 14480, -67
192.168.4.6, 14592, -64
192.168.4.6, 14608, -68
192.168.4.6, 14688, -67
192.168.4.6, 14704, -67
192.168.4.6, 14720, -67
192.168.4.6, 14736, -66
192.168.4.6, 14800, -65
192.168.4.6, 14864, -67
192.168.4.9, 14080, -61
192.168.4.9, 14096, -57
192.168.4.9, 14112, -61
192.168.4.9, 14128, -71
192.168.4.9, 14144, -71
192.168.4.9, 14160, -73
192.168.4.9, 14208, -64
192.168.4.9, 14256, -68
192.168.4.9, 14288, -65
192.168.4.9, 14336, -66
192.168.4.9, 14352, -66
192.168.4.9, 14384, -65
192.168.4.9, 14416, -64
192.168.4.9, 14432, -65
192.168.4.9, 14464, -65
192.168.4.9, 14480, -66
192.168.4.9, 14592, -64
192.168.4.9, 14608, -67
192.168.4.9, 14688, -67
192.168.4.9, 14704, -65
192.168.4.9, 14720, -65
192.168.4.9, 14736, -64
192.168.4.9, 14800, -65
192.168.4.9, 14864, -67
192.168.4.9, 14880, -66
192.168.4.9, 14896, -67
192.168.4.9, 14912, -68
192.168.4.9, 14928, -67
192.168.4.9, 14944, -65
192.168.4.9, 14960, -66
192.168.4.11, 13968, -67
192.168.4.11, 13984, -68
192.168.4.11, 14000, -65
192.168.4.11, 14016, -65
192.168.4.11, 14032, -64
192.168.4.11, 14080, -60
192.168.4.11, 14096, -67
192.168.4.11, 14112, -68
192.168.4.11, 14128, -71
192.168.4.11, 14144, -75
192.168.4.11, 14160, -74
192.168.4.11, 14208, -71
192.168.4.11, 14256, -72
192.168.4.11, 14288, -71
192.168.4.11, 14336, -72
192.168.4.11, 14352, -72
192.168.4.11, 14384, -70
192.168.4.11, 14416, -71
192.168.4.11, 14432, -73
192.168.4.11, 14464, -72
192.168.4.11, 14480, -71
192.168.4.11, 14512, -67
192.168.4.11, 14560, -70
192.168.4.11, 14592, -72
192.168.4.11, 14608, -74
192.168.4.11, 14688, -70
192.168.4.11, 14704, -73
192.168.4.11, 14720, -72
192.168.4.11, 14736, -69
192.168.4.11, 14800, -71
192.168.4.5, 16432, -61
192.168.4.5, 16528, -60
192.168.4.5, 16544, -60
192.168.4.5, 16560, -60
192.168.4.5, 16576, -60
192.168.4.5, 16592, -59
192.168.4.5, 16608, -59
192.168.4.5, 16624, -60
192.168.4.5, 16640, -61
192.168.4.5, 16672, -60
192.168.4.5, 16688, -62
192.168.4.5, 16704, -62
192.168.4.5, 16720, -61
192.168.4.5, 16736, -62
192.168.4.5, 16768, -62
192.168.4.5, 16784, -61
192.168.4.5, 16816, -60
192.168.4.5, 16832, -60
192.168.4.5, 16848, -58
192.168.4.5, 16864, -61
192.168.4.5, 16880, -61
192.168.4.5, 16928, -63
192.168.4.5, 16960, -61
192.168.4.5, 16992, -60
192.168.4.5, 17008, -60
192.168.4.5, 17024, -59
192.168.4.5, 17040, -61
192.168.4.5, 17056, -59
192.168.4.5, 17088, -60
192.168.4.5, 17104, -59
192.168.4.9, 14976, -64
192.168.4.9, 14992, -67
192.168.4.9, 15008, -66
192.168.4.9, 15056, -66
192.168.4.9, 15072, -66
192.168.4.9, 15088, -67
192.168.4.9, 15104, -65
192.168.4.9, 15120, -68
192.168.4.9, 15136, -66
192.168.4.9, 15184, -67
192.168.4.9, 15248, -69
192.168.4.9, 15264, -66
192.168.4.9, 15328, -67
192.168.4.9, 15344, -67
192.168.4.9, 15408, -66
192.168.4.9, 15440, -67
192.168.4.9, 15472, -67
192.168.4.9, 15488, -68
192.168.4.9, 15504, -67
192.168.4.9, 15536, -67
192.168.4.9, 15552, -67
192.168.4.9, 15584, -68
192.168.4.9, 15600, -67
192.168.4.9, 15616, -66
192.168.4.9, 15632, -66
192.168.4.9, 15696, -67
192.168.4.9, 15728, -68
192.168.4.9, 15744, -68
192.168.4.9, 15760, -67
192.168.4.9, 15840, -67
192.168.4.5, 17120, -59
192.168.4.5, 17168, -60
192.168.4.5, 17184, -61
192.168.4.5, 17200, -60
192.168.4.5, 17264, -59
192.168.4.5, 17280, -60
192.168.4.5, 17312, -61
192.168.4.5, 17328, -60
192.168.4.5, 17360, -63
192.168.4.5, 17376, -61
192.168.4.5, 17392, -62
192.168.4.5, 17408, -61
192.168.4.5, 17424, -62
192.168.4.5, 17440, -60
192.168.4.5, 17456, -61
192.168.4.5, 17472, -61
192.168.4.5, 17488, -60
192.168.4.5, 17504, -61
192.168.4.5, 17520, -61
192.168.4.5, 17536, -62
192.168.4.5, 17568, -75
192.168.4.5, 17584, -60
192.168.4.5, 17616, -60
192.168.4.5, 17632, -61
192.168.4.5, 17648, -60
192.168.4.5, 17680, -61
192.168.4.5, 17712, -61
192.168.4.5, 17728, -59
192.168.4.5, 17744, -61
192.168.4.5, 17760, -60
192.168.4.6, 14880, -67
192.168.4.6, 14896, -68
192.168.4.6, 14912, -68
192.168.4.6, 14928, -70
192.168.4.6, 14944, -67
192.168.4.6, 14960, -67
192.168.4.6, 14976, -67
192.168.4.6, 14992, -67
192.168.4.6, 15008, -69
192.168.4.6, 15056, -68
192.168.4.6, 15072, -68
192.168.4.6, 15088, -66
192.168.4.6, 15104, -68
192.168.4.6, 15120, -69
192.168.4.6, 15136, -69
192.168.4.6, 15184, -67
192.168.4.6, 15248, -68
192.168.4.6, 15264, -68
192.168.4.6, 15328, -69
192.168.4.6, 15344, -70
192.168.4.6, 15408, -70
192.168.4.6, 15440, -69
192.168.4.6, 15472, -68
192.168.4.6, 15488, -67
192.168.4.6, 15504, -67
192.168.4.6, 15536, -68
192.168.4.6, 15552, -69
192.168.4.6, 15584, -68
192.168.4.6, 15600, -69
192.168.4.6, 15616, -68
192.168.4.11, 14864, -71
192.168.4.11, 14880, -74
192.168.4.11, 14896, -74
192.168.4.11, 14912, -74
192.168.4.11, 14928, -73
192.168.4.11, 14944, -81
192.168.4.11, 14960, -71
192.168.4.11, 14976, -71
192.168.4.11, 14992, -72
192.168.4.11, 15008, -70
192.168.4.11, 15056, -70
192.168.4.11, 15072, -71
192.168.4.11, 15088, -71
192.168.4.11, 15104, -70
192.168.4.11, 15120, -71
192.168.4.11, 15136, -70
192.168.4.11, 15184, -71
192.168.4.11, 15248, -72
192.168.4.11, 15264, -72
192.168.4.11, 15328, -71
192.168.4.11, 15344, -70
192.168.4.11, 15408, -71
192.168.4.11, 15440, -70
192.168.4.11, 15472, -72
192.168.4.11, 15488, -71
192.168.4.11, 15504, -70
192.168.4.11, 15536, -71
192.168.4.11, 15552, -70
192.168.4.11, 15584, -71
192.168.4.11, 15600, -69
192.168.4.6, 15632, -68
192.168.4.6, 15696, -69
192.168.4.6, 15712, -70
192.168.4.6, 15728, -67
192.168.4.6, 15744, -75
192.168.4.6, 15760, -68
192.168.4.6, 15840, -69
192.168.4.6, 15872, -69
192.168.4.6, 15888, -68
192.168.4.6, 15904, -70
192.168.4.6, 15952, -67
192.168.4.6, 15968, -67
192.168.4.6, 15984, -66
192.168.4.6, 16000, -65
192.168.4.6, 16016, -66
192.168.4.6, 16032, -66
192.168.4.6, 16064, -66
192.168.4.6, 16080, -66
192.168.4.6, 16096, -67
192.168.4.6, 16176, -67
192.168.4.6, 16192, -66
192.168.4.6, 16208, -67
192.168.4.6, 16224, -67
192.168.4.6, 16240, -67
192.168.4.6, 16256, -66
192.168.4.6, 16272, -66
192.168.4.6, 16288, -66
192.168.4.6, 16304, -66
192.168.4.6, 16320, -66
192.168.4.6, 16336, -66
192.168.4.9, 15872, -67
192.168.4.9, 15888, -68
192.168.4.9, 15904, -68
192.168.4.9, 15952, -66
192.168.4.9, 15968, -63
192.168.4.9, 15984, -63
192.168.4.9, 16000, -64
192.168.4.9, 16016, -63
192.168.4.9, 16032, -64
192.168.4.9, 16064, -64
192.168.4.9, 16080, -65
192.168.4.9, 16096, -64
192.168.4.9, 16176, -65
192.168.4.9, 16192, -72
192.168.4.9, 16208, -64
192.168.4.9, 16224, -64
192.168.4.9, 16240, -66
192.168.4.9, 16256, -63
192.168.4.9, 16272, -64
192.168.4.9, 16288, -63
192.168.4.9, 16304, -64
192.168.4.9, 16320, -66
192.168.4.9, 16336, -65
192.168.4.9, 16352, -67
192.168.4.9, 16400, -64
192.168.4.9, 16432, -67
192.168.4.9, 16528, -66
192.168.4.9, 16544, -64
192.168.4.9, 16560, -65
192.168.4.9, 16576, -64
192.168.4.5, 17776, -59
192.168.4.5, 17792, -61
192.168.4.5, 17808, -61
192.168.4.5, 17840, -60
192.168.4.5, 17872, -60
192.168.4.5, 17904, -60
192.168.4.5, 17936, -60
192.168.4.5, 17952, -61
192.168.4.5, 17968, -59
192.168.4.5, 17984, -61
192.168.4.5, 18016, -60
192.168.4.5, 18032, -60
192.168.4.5, 18080, -61
192.168.4.5, 18096, -59
192.168.4.5, 18112, -60
192.168.4.5, 18128, -63
192.168.4.5, 18144, -63
192.168.4.5, 18160, -62
192.168.4.5, 18176, -62
192.168.4.5, 18192, -63
192.168.4.5, 18208, -62
192.168.4.5, 18256, -59
192.168.4.5, 18272, -60
192.168.4.5, 18288, -61
192.168.4.5, 18304, -61
192.168.4.5, 18320, -59
192.168.4.5, 18352, -61
192.168.4.5, 18368, -61
192.168.4.5, 18384, -61
192.168.4.5, 18400, -60
192.168.4.11, 15616, -70
192.168.4.11, 15632, -70
192.168.4.11, 15696, -70
192.168.4.11, 15712, -73
192.168.4.11, 15728, -71
192.168.4.11, 15744, -72
192.168.4.11, 15760, -72
192.168.4.11, 15840, -72
192.168.4.11, 15872, -70
192.168.4.11, 15888, -71
192.168.4.11, 15904, -71
192.168.4.11, 15952, -74
192.168.4.11, 15968, -73
192.168.4.11, 15984, -73
192.168.4.11, 16000, -73
192.168.4.11, 16016, -74
192.168.4.11, 16032, -74
192.168.4.11, 16064, -73
192.168.4.11, 16080, -74
192.168.4.11, 16096, -74
192.168.4.11, 16176, -73
192.168.4.11, 16192, -74
192.168.4.11, 16208, -75
192.168.4.11, 16224, -74
192.168.4.11, 16240, -72
192.168.4.11, 16256, -73
192.168.4.11, 16272, -74
192.168.4.11, 16288, -72
192.168.4.11, 16304, -73
192.168.4.11, 16320, -74
192.168.4.6, 16352, -68
192.168.4.6, 16400, -67
192.168.4.6, 16432, -69
192.168.4.6, 16528, -70
192.168.4.6, 16544, -69
192.168.4.6, 16560, -69
192.168.4.6, 16576, -67
192.168.4.6, 16592, -68
192.168.4.6, 16608, -69
192.168.4.6, 16624, -68
192.168.4.6, 16640, -68
192.168.4.6, 16672, -68
192.168.4.6, 16688, -66
192.168.4.6, 16704, -67
192.168.4.6, 16720, -66
192.168.4.6, 16736, -68
192.168.4.6, 16768, -66
192.168.4.6, 16784, -67
192.168.4.6, 16816, -67
192.168.4.6, 16832, -68
192.168.4.6, 16848, -67
192.168.4.6, 16864, -68
192.168.4.6, 16880, -68
192.168.4.6, 16960, -68
192.168.4.6, 16992, -69
192.168.4.6, 17008, -71
192.168.4.6, 17024, -71
192.168.4.6, 17040, -71
192.168.4.6, 17056, -66
192.168.4.6, 17088, -68
192.168.4.5, 18416, -60
192.168.4.5, 18432, -61
192.168.4.5, 18448, -61
192.168.4.5, 18464, -60
192.168.4.5, 18480, -60
192.168.4.5, 18560, -61
192.168.4.5, 18576, -62
192.168.4.5, 18592, -61
192.168.4.5, 18608, -59
192.168.4.5, 18624, -61
192.168.4.5, 18640, -60
192.168.4.5, 18656, -60
192.168.4.5, 18688, -59
192.168.4.5, 18720, -62
192.168.4.5, 18736, -59
192.168.4.5, 18752, -60
192.168.4.5, 18768, -61
192.168.4.5, 18816, -61
192.168.4.5, 18848, -59
192.168.4.5, 18864, -59
192.168.4.5, 18912, -61
192.168.4.5, 18944, -61
192.168.4.5, 18960, -59
192.168.4.5, 18976, -60
192.168.4.5, 18992, -61
192.168.4.5, 19024, -60
192.168.4.5, 19040, -59
192.168.4.5, 19056, -61
192.168.4.5, 19072, -61
192.168.4.5, 19088, -60
192.168.4.9, 16592, -65
192.168.4.9, 16608, -64
192.168.4.9, 16624, -66
192.168.4.9, 16640, -65
192.168.4.9, 16672, -66
192.168.4.9, 16688, -67
192.168.4.9, 16704, -68
192.168.4.9, 16720, -65
192.168.4.9, 16736, -67
192.168.4.9, 16768, -67
192.168.4.9, 16784, -67
192.168.4.9, 16816, -66
192.168.4.9, 16832, -66
192.168.4.9, 16848, -66
192.168.4.9, 16864, -68
192.168.4.9, 16880, -69
192.168.4.9, 16928, -66
192.168.4.9, 16960, -66
192.168.4.9, 16992, -70
192.168.4.9, 17008, -68
192.168.4.9, 17024, -68
192.168.4.9, 17040, -67
192.168.4.9, 17056, -67
192.168.4.9, 17088, -68
192.168.4.9, 17104, -67
192.168.4.9, 17120, -68
192.168.4.9, 17168, -68
192.168.4.9, 17184, -68
192.168.4.9, 17200, -67
192.168.4.9, 17216, -70
192.168.4.11, 16336, -73
192.168.4.11, 16352, -72
192.168.4.11, 16400, -72
192.168.4.11, 16432, -72
192.168.4.11, 16528, -72
192.168.4.11, 16544, -73
192.168.4.11, 16560, -73
192.168.4.11, 16576, -73
192.168.4.11, 16592, -74
192.168.4.11, 16608, -72
192.168.4.11, 16624, -71
192.168.4.11, 16640, -71
192.168.4.11, 16672, -72
192.168.4.11, 16688, -71
192.168.4.11, 16704, -72
192.168.4.11, 16720, -71
192.168.4.11, 16736, -72
192.168.4.11, 16768, -72
192.168.4.11, 16784, -72
192.168.4.11, 16816, -72
192.168.4.11, 16832, -74
192.168.4.11, 16848, -71
192.168.4.11, 16864, -71
192.168.4.11, 16880, -73
192.168.4.11, 16960, -72
192.168.4.11, 16992, -71
192.168.4.11, 17008, -71
192.168.4.11, 17024, -73
192.168.4.11, 17040, -71
192.168.4.11, 17056, -73
192.168.4.6, 17104, -69
192.168.4.6, 17120, -69
192.168.4.6, 17168, -69
192.168.4.6, 17184, -68
192.168.4.6, 17200, -69
192.168.4.6, 17216, -66
192.168.4.6, 17264, -68
192.168.4.6, 17280, -67
192.168.4.6, 17328, -69
192.168.4.6, 17360, -70
192.168.4.6, 17376, -68
192.168.4.6, 17392, -69
192.168.4.6, 17408, -69
192.168.4.6, 17424, -68
192.168.4.6, 17440, -68
192.168.4.6, 17456, -68
192.168.4.6, 17472, -71
192.168.4.6, 17488, -69
192.168.4.6, 17504, -69
192.168.4.6, 17536, -68
192.168.4.6, 17584, -68
192.168.4.6, 17616, -66
192.168.4.6, 17632, -67
192.168.4.6, 17664, -67
192.168.4.6, 17680, -71
192.168.4.6, 17712, -66
192.168.4.6, 17728, -69
192.168.4.6, 17744, -69
192.168.4.6, 17760, -69
192.168.4.6, 17776, -68
192.168.4.9, 17264, -68
192.168.4.9, 17280, -68
192.168.4.9, 17312, -67
192.168.4.9, 17328, -67
192.168.4.9, 17360, -68
192.168.4.9, 17376, -67
192.168.4.9, 17392, -68
192.168.4.9, 17408, -67
192.168.4.9, 17424, -69
192.168.4.9, 17440, -69
192.168.4.9, 17456, -71
192.168.4.9, 17472, -71
192.168.4.9, 17488, -68
192.168.4.9, 17504, -67
192.168.4.9, 17536, -66
192.168.4.9, 17584, -67
192.168.4.9, 17616, -68
192.168.4.9, 17632, -68
192.168.4.9, 17664, -67
192.168.4.9, 17680, -67
192.168.4.9, 17712, -68
192.168.4.9, 17728, -68
192.168.4.9, 17744, -67
192.168.4.9, 17760, -68
192.168.4.9, 17776, -65
192.168.4.9, 17808, -69
192.168.4.9, 17840, -66
192.168.4.9, 17856, -67
192.168.4.9, 17872, -68
192.168.4.9, 17888, -69
192.168.4.5, 19104, -61
192.168.4.5, 19120, -61
192.168.4.5, 19152, -59
192.168.4.5, 19200, -61
192.168.4.5, 19232, -60
192.168.4.5, 19248, -60
192.168.4.5, 19264, -61
192.168.4.5, 19280, -60
192.168.4.5, 19296, -60
192.168.4.5, 19312, -63
192.168.4.5, 19328, -62
192.168.4.5, 19360, -61
192.168.4.5, 19376, -61
192.168.4.5, 19392, -61
192.168.4.5, 19408, -61
192.168.4.5, 19424, -59
192.168.4.5, 19456, -61
192.168.4.5, 19488, -61
192.168.4.5, 19504, -61
192.168.4.5, 19520, -59
192.168.4.5, 19536, -59
192.168.4.5, 19552, -59
192.168.4.5, 19568, -59
192.168.4.5, 19584, -60
192.168.4.5, 19600, -60
192.168.4.5, 19632, -59
192.168.4.5, 19648, -61
192.168.4.5, 19664, -59
192.168.4.5, 19680, -59
192.168.4.5, 19696, -59
192.168.4.11, 17088, -71
192.168.4.11, 17104, -72
192.168.4.11, 17120, -72
192.168.4.11, 17168, -73
192.168.4.11, 17184, -72
192.168.4.11, 17200, -71
192.168.4.11, 17216, -71
192.168.4.11, 17264, -70
192.168.4.11, 17280, -72
192.168.4.11, 17312, -71
192.168.4.11, 17328, -72
192.168.4.11, 17360, -72
192.168.4.11, 17376, -72
192.168.4.11, 17392, -70
192.168.4.11, 17408, -72
192.168.4.11, 17424, -71
192.168.4.11, 17440, -70
192.168.4.11, 17456, -71
192.168.4.11, 17472, -71
192.168.4.11, 17488, -72
192.168.4.11, 17504, -70
192.168.4.11, 17536, -73
192.168.4.11, 17584, -72
192.168.4.11, 17616, -71
192.168.4.11, 17632, -71
192.168.4.11, 17664, -72
192.168.4.11, 17680, -73
192.168.4.11, 17712, -72
192.168.4.11, 17728, -71
192.168.4.11, 17744, -71
192.168.4.6, 17792, -69
192.168.4.6, 17808, -70
192.168.4.6, 17840, -67
192.168.4.6, 17872, -68
192.168.4.6, 17888, -67
192.168.4.6, 17904, -67
192.168.4.6, 17936, -68
192.168.4.6, 17952, -67
192.168.4.6, 17968, -67
192.168.4.6, 17984, -69
192.168.4.6, 18016, -66
192.168.4.6, 18032, -70
192.168.4.6, 18080, -71
192.168.4.6, 18096, -69
192.168.4.6, 18112, -69
192.168.4.6, 18128, -69
192.168.4.6, 18144, -67
192.168.4.6, 18160, -67
192.168.4.6, 18176, -68
192.168.4.6, 18192, -71
192.168.4.6, 18208, -68
192.168.4.6, 18256, -69
192.168.4.6, 18288, -70
192.168.4.6, 18304, -70
192.168.4.6, 18320, -68
192.168.4.6, 18336, -67
192.168.4.6, 18352, -68
192.168.4.6, 18368, -68
192.168.4.6, 18384, -67
192.168.4.6, 18400, -68
192.168.4.5, 19712, -58
192.168.4.5, 19728, -61
192.168.4.5, 19744, -61
192.168.4.5, 19760, -63
192.168.4.5, 19776, -60
192.168.4.5, 19792, -60
192.168.4.5, 19808, -59
192.168.4.5, 19824, -60
192.168.4.5, 19840, -62
192.168.4.5, 19856, -61
192.168.4.5, 19872, -61
192.168.4.5, 19904, -61
192.168.4.5, 19936, -61
192.168.4.5, 19968, -59
192.168.4.5, 19984, -59
192.168.4.5, 20016, -59
192.168.4.5, 20048, -59
192.168.4.5, 20064, -58
192.168.4.5, 20096, -60
192.168.4.5, 20128, -63
192.168.4.5, 20144, -60
192.168.4.5, 20160, -60
192.168.4.5, 20176, -62
192.168.4.5, 20192, -60
192.168.4.5, 20208, -60
192.168.4.5, 20224, -62
192.168.4.5, 20240, -61
192.168.4.5, 20256, -60
192.168.4.5, 20272, -60
192.168.4.5, 20304, -60
192.168.4.9, 17904, -67
192.168.4.9, 17936, -68
192.168.4.9, 17952, -67
192.168.4.9, 17968, -68
192.168.4.9, 17984, -67
192.168.4.9, 18016, -67
192.168.4.9, 18032, -68
192.168.4.9, 18080, -67
192.168.4.9, 18096, -67
192.168.4.9, 18112, -68
192.168.4.9, 18128, -66
192.168.4.9, 18160, -66
192.168.4.9, 18176, -68
192.168.4.9, 18192, -68
192.168.4.9, 18208, -67
192.168.4.9, 18256, -69
192.168.4.9, 18288, -67
192.168.4.9, 18304, -67
192.168.4.9, 18320, -68
192.168.4.9, 18336, -66
192.168.4.9, 18352, -66
192.168.4.9, 18368, -68
192.168.4.9, 18384, -66
192.168.4.9, 18416, -67
192.168.4.9, 18432, -66
192.168.4.9, 18448, -70
192.168.4.9, 18464, -68
192.168.4.9, 18480, -69
192.168.4.9, 18560, -68
192.168.4.9, 18576, -67
192.168.4.11, 17760, -71
192.168.4.11, 17776, -70
192.168.4.11, 17808, -72
192.168.4.11, 17840, -72
192.168.4.11, 17856, -73
192.168.4.11, 17872, -71
192.168.4.11, 17888, -73
192.168.4.11, 17904, -72
192.168.4.11, 17936, -72
192.168.4.11, 17952, -71
192.168.4.11, 17968, -71
192.168.4.11, 17984, -73
192.168.4.11, 18016, -73
192.168.4.11, 18032, -72
192.168.4.11, 18080, -72
192.168.4.11, 18096, -71
192.168.4.11, 18112, -71
192.168.4.11, 18128, -71
192.168.4.11, 18160, -71
192.168.4.11, 18176, -71
192.168.4.11, 18192, -71
192.168.4.11, 18208, -71
192.168.4.11, 18256, -74
192.168.4.11, 18288, -72
192.168.4.11, 18304, -72
192.168.4.11, 18320, -71
192.168.4.11, 18336, -72
192.168.4.11, 18352, -70
192.168.4.11, 18368, -72
192.168.4.11, 18384, -73
192.168.4.6, 18416, -69
